date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter
16/4/2024,215083,2718,43107,181350,227061,248474,51639,140859,10542,2823,12323,8130,36220
17/4/2024,214591,2756,43687,187724,237109,260804,52924,145894,9386,2410,11097,8345,35694
18/4/2024,216693,2905,42777,185814,233021,260304,52050,144008,10028,3211,14771,8328,36941
19/4/2024,214742,2984,44421,189184,240513,254263,53788,143869,11651,3719,18438,9434,39803
20/4/2024,156487,2773,38998,128980,172835,145335,42710,89429,11635,4369,17301,8495,24505
21/4/2024,149283,2850,40217,113505,149974,124892,40789,74164,12151,3530,17801,7091,25411
22/4/2024,222967,3065,42619,186110,232509,256725,53584,142827,10320,2286,12558,8111,35791
23/4/2024,226112,2969,43004,191353,243451,272842,55248,148808,7994,2184,10664,8151,34845
24/4/2024,226961,3030,41881,191429,248489,274518,55395,148782,8076,2276,10823,8331,34595
25/4/2024,223902,2653,42171,189166,244874,270387,55801,146571,10546,3557,14154,8434,35981
26/4/2024,221708,2874,44501,193453,251457,262936,56404,146185,12084,4370,18951,9461,41253
27/4/2024,156539,2865,39171,143091,192673,156561,47139,94517,11864,4761,16326,8494,27535
28/4/2024,149248,2960,40715,117225,162298,133240,43748,77668,11982,3961,18057,7062,25912
29/4/2024,222471,2869,44318,187311,237795,260006,55840,143725,10795,2092,12888,8322,36506
30/4/2024,230072,3032,44936,194819,256624,276262,58774,151140,10345,3632,14593,9759,36874
1/5/2024,145290,2840,43591,119793,184437,142909,46327,87555,11480,5165,15904,7467,25261
2/5/2024,227861,2708,46435,195431,250953,274442,54081,149260,10473,3078,14620,8455,37180
3/5/2024,222811,3234,47298,197806,251683,266068,60125,147846,11829,4105,18094,9541,40174
4/5/2024,159686,2968,42270,143552,186860,162346,49000,97466,11828,4833,18494,8310,26807
5/5/2024,152504,3100,45222,123295,171318,138060,46306,84630,12149,3545,19280,7018,26645
6/5/2024,228581,2829,45846,192678,240363,262910,57200,146060,10839,2187,13035,8111,36384
7/5/2024,231226,3665,45374,198206,259675,283428,29351,151590,8722,1998,10716,8269,36179
8/5/2024,239656,3580,44998,199795,267109,288099,28097,155057,8555,2136,10990,8288,36008
9/5/2024,231452,3008,45285,197917,253896,277288,52071,150250,10275,3195,14131,8746,36321
10/5/2024,227982,3452,46735,201590,257069,271257,56660,150331,12098,4523,19516,9354,41117
11/5/2024,158682,2818,38915,135207,182758,153531,45689,91924,11801,5465,16419,8468,26162
12/5/2024,162251,3400,45154,128056,166092,139061,47674,84088,12051,4151,16968,6936,27025
13/5/2024,227525,2928,44042,195021,242010,263810,55298,147222,10705,2237,12891,8193,36130
14/5/2024,232091,2895,44869,198047,253437,277017,54970,153466,8511,1929,11027,8342,35236
15/5/2024,233173,2851,44745,197979,257037,277887,55196,152768,8465,2041,11586,8242,35323
16/5/2024,229909,2894,44122,196937,253778,275188,55939,151399,10233,2789,16115,8180,35551
17/5/2024,230407,3111,46532,200726,252606,267692,57113,149592,11765,4319,17701,9341,37370
18/5/2024,159508,2684,40116,138417,187079,153988,47953,93718,11758,5299,15971,8328,23769
19/5/2024,154004,2837,43391,123106,160492,133420,44665,78156,12119,3928,18271,7108,24413
20/5/2024,226418,3143,44077,189554,241287,258466,52779,145344,10883,2188,14211,8800,35095
21/5/2024,230896,2698,44130,196286,253671,276190,55237,152166,10271,2744,13139,9860,35923
22/5/2024,143333,2244,39065,118052,168654,137209,41822,84808,11140,5262,12511,7748,20620
23/5/2024,222421,2838,42519,192282,240933,259669,53432,145895,11335,4292,14220,9536,37121
24/5/2024,221956,3106,45335,210072,250636,264581,57822,148879,13335,5555,19020,9789,41567
25/5/2024,154725,2550,39619,169115,191869,173761,49453,100692,12809,6407,17137,8908,30648
26/5/2024,149333,2635,41779,154341,171027,150886,48425,88095,12753,6481,17532,7567,29347
27/5/2024,215683,2375,41099,209792,252244,261486,57351,147242,12553,5413,16531,8927,39589
28/5/2024,219320,2024,42132,215276,261354,279863,59576,153482,12441,5898,14995,8931,40144
29/5/2024,217848,2459,42291,224227,274188,286982,61219,157813,12639,5985,16003,8955,42924
30/5/2024,215267,2256,41388,223563,266950,281624,61632,154809,12687,6660,16729,9645,42957
31/5/2024,210430,2664,41947,221354,261386,267879,62698,143743,12937,6692,19432,9669,41565
1/6/2024,158625,2590,42709,185932,209179,175552,55859,104973,12882,7151,19833,9067,35761
2/6/2024,150963,2966,47400,162167,198291,159489,60246,94648,12900,7281,18941,7741,32746
3/6/2024,135779,2667,39045,115327,161956,127811,44106,79465,13276,7169,22520,9305,28463
4/6/2024,224369,3004,45820,196980,249198,269312,54798,148015,11472,2405,14566,8881,37473
5/6/2024,220701,2855,45708,195988,251786,271351,55326,150154,9757,2211,11954,8928,34822
6/6/2024,218856,2802,44553,194376,245986,265179,54470,148279,10066,2910,12776,9558,33736
7/6/2024,217241,4170,47074,198250,251688,260313,58342,145658,11325,4623,15262,9672,35309
8/6/2024,157762,2970,43583,144743,195106,158833,49750,96194,11536,5362,14432,8832,23991
9/6/2024,156926,3229,47202,132320,170552,144354,49056,82792,11643,3991,15270,7618,24642
10/6/2024,224858,2939,45273,197865,248543,262844,57746,147097,10912,2672,12961,9017,35125
11/6/2024,225984,3144,46082,210343,258700,278563,57438,153481,9758,2337,11399,9108,35114
12/6/2024,227921,2804,46998,202214,260430,277640,57629,154360,10343,2825,12349,9403,36534
13/6/2024,225857,2779,46290,202468,256529,273266,56094,151551,13174,4624,18406,9863,39719
14/6/2024,221501,2999,50258,203495,257088,256356,57857,150290,14461,6127,22905,9818,46039
15/6/2024,158054,2394,43464,139011,185662,144886,50963,90604,13880,6488,20559,9246,29940
16/6/2024,152180,3099,49041,125659,172583,133785,56223,80577,13089,5042,15917,8138,28151
17/6/2024,134395,2907,42988,116649,159879,138594,52951,81141,13724,4127,13454,8060,32155
18/6/2024,200132,2847,45185,185441,240978,244971,57587,135354,14016,5867,19994,8967,41650
19/6/2024,218818,2719,45177,194749,253462,264955,53446,147188,11755,4231,15521,9117,38775
20/6/2024,216742,2963,44845,193956,250229,265578,53377,146558,11266,3729,13780,9584,35464
21/6/2024,216614,2456,44156,194890,251368,257011,55732,139848,12393,4827,15185,9833,35417
22/6/2024,155102,2327,41102,142584,188870,150885,47404,95667,12448,5564,15456,8595,23276
23/6/2024,145528,2178,43339,130091,160595,130408,41616,80777,12558,4503,15314,7054,24169
24/6/2024,221117,2904,43740,189584,244282,256702,52722,145191,10911,2569,12951,8683,34459
25/6/2024,221872,2720,45079,194186,255156,273199,53506,150199,9560,2556,11702,8402,34558
26/6/2024,224543,2753,44457,196416,259838,275959,54934,151871,9368,2342,10877,8571,34703
27/6/2024,223293,2794,44405,194265,255210,270789,54446,149007,10671,3724,13565,8883,34975
28/6/2024,220293,2789,47644,195212,258172,265508,57884,147390,11892,5080,16473,9568,36016
29/6/2024,159861,2217,43510,140938,202785,164337,51657,99383,11648,5499,14976,8921,24978
30/6/2024,149938,2343,47053,120543,169715,137399,47363,81318,11899,4363,17187,7486,24205
1/7/2024,230685,2738,46746,195781,252569,268960,55157,150225,10963,2444,12787,8580,35332
2/7/2024,233316,2817,47765,200482,261783,282862,56567,155665,9019,2259,10686,8337,35327
3/7/2024,235123,3030,46499,203010,268765,289412,57082,159991,9750,2236,10726,8399,35601
4/7/2024,232014,2872,46113,202097,264607,286994,57609,155893,11175,3932,14919,8861,36225
5/7/2024,232055,3430,50171,207116,266888,282608,61013,155970,13441,5605,19435,9544,43327
6/7/2024,166246,3022,44153,142730,206645,172441,56046,101023,12845,7094,18247,8930,29916
7/7/2024,160495,3778,50999,132547,203848,157584,57455,92936,12791,6866,17816,7629,28447
8/7/2024,141950,1961,39079,115556,165449,134575,42438,82489,12919,4855,17492,8735,26568
9/7/2024,231844,2933,46688,200793,263047,280219,56539,156259,11480,2779,13157,8106,37839
10/7/2024,232059,2999,46617,205059,270141,289561,58792,159400,11005,2307,11829,8469,36612
11/7/2024,235389,2976,46629,203117,266658,286550,57623,159483,11135,3610,13942,8837,36971
12/7/2024,229421,2818,46957,201799,263438,272404,60149,155710,11997,4595,16188,9565,37194
13/7/2024,164920,2238,45684,140503,197531,168997,51341,99733,11717,5563,15521,8567,26261
14/7/2024,155137,2580,43504,120570,166721,145532,46527,78833,11880,4100,15759,7051,26194
15/7/2024,232392,2919,45683,196946,252958,267546,55544,152523,11246,2525,13133,8471,36153
16/7/2024,237481,2686,46138,201215,262939,284143,54769,158717,9976,2240,11562,7978,36540
17/7/2024,238258,2803,48138,203820,269546,287944,55063,160676,9975,2785,11749,8369,36372
18/7/2024,234917,2732,45796,201041,263117,280222,55062,157487,10930,3611,14238,8849,35545
19/7/2024,228243,2682,49223,203725,267317,276902,47692,156915,11896,5261,17202,9097,37244
20/7/2024,161181,2099,41965,144224,208405,171208,51709,105712,11742,5943,16127,8760,25282
21/7/2024,153555,2509,44163,120702,166368,136580,44861,81655,11745,4775,16686,6949,22770
22/7/2024,234536,2734,46222,196906,248534,269822,54640,153039,11219,2797,14628,8115,35421
23/7/2024,239328,2739,45938,200663,263178,282154,53465,159136,10176,2637,12649,8128,35182
24/7/2024,239220,2681,46514,200489,265491,283903,53975,159742,10262,2562,12430,8302,34667
25/7/2024,237772,2749,45595,201412,263951,281000,54526,158432,11174,3957,14973,8434,35021
26/7/2024,231959,3124,48950,203776,264920,275418,58401,155741,12049,4804,17030,9440,37808
27/7/2024,164916,2741,47260,157058,199172,165456,52047,99989,11714,5919,16857,8834,25084
28/7/2024,151760,2806,44191,123404,169794,140308,46862,81246,12042,4733,16915,7180,24195
29/7/2024,226337,2512,45758,194951,250926,267116,54776,151511,11250,2862,13483,8202,34981
30/7/2024,234223,1663,45780,200996,264383,283005,56368,159361,9939,3523,11399,8421,35081
31/7/2024,236277,2692,46198,204121,272244,288374,57595,161644,9836,2168,12033,8425,35178
1/8/2024,236564,2864,48358,204262,265899,283299,57175,159039,10786,4029,14582,8219,35905
2/8/2024,231322,2800,49857,205429,265155,275437,61655,155798,11780,4985,17812,9482,38141
3/8/2024,163143,2792,42856,146392,198005,163524,58147,98147,11737,6146,16456,8480,25463
4/8/2024,149416,3088,45325,124605,165573,139641,51984,80472,11744,4795,16865,6836,24803
5/8/2024,229854,2873,46018,197994,254366,271244,57533,155164,11081,2581,12638,8077,35650
6/8/2024,239396,3247,45351,205357,266743,288986,58800,162644,9775,2264,11024,8265,35423
7/8/2024,239498,3686,46947,207151,274703,293819,58871,164910,10050,2696,11192,9196,35801
8/8/2024,241951,3140,47386,208296,269554,291644,59990,161728,10945,4359,14436,8722,36776
9/8/2024,236107,3572,48892,209159,262760,280580,63489,157575,12100,5377,18552,8146,39065
10/8/2024,168908,3117,44486,144796,207552,172413,56209,101871,11688,6059,16856,8238,26184
11/8/2024,153414,3390,48655,120850,165858,138005,48111,79359,11989,5480,18614,7362,24757
12/8/2024,235072,2757,45247,205055,259547,278485,58410,157874,11223,3180,13697,8273,37079
13/8/2024,242615,2830,47581,207568,266935,288121,57624,162819,9958,2646,11306,8383,35702
14/8/2024,239418,2837,47612,208371,271488,289782,57424,163707,9939,2406,11467,8336,35578
15/8/2024,238603,2843,46711,205831,264039,284800,57708,160096,10815,4174,15181,8096,35132
16/8/2024,234356,3040,48563,206027,263768,275293,60230,155767,11797,5320,18614,9429,37572
17/8/2024,159158,2977,41386,143562,198435,161007,54721,97489,11334,5706,16410,8187,24493
18/8/2024,157638,3105,43661,127114,174892,140575,48959,84453,11846,4415,17286,6745,23912
19/8/2024,230056,2894,45052,201172,254603,270365,57015,154915,10995,2633,13527,8267,34633
20/8/2024,229596,2710,44634,202945,262694,285503,56791,159585,9351,2577,11602,8043,34288
21/8/2024,235260,2792,46372,205962,268041,289959,56710,160755,9320,2460,11018,7915,34442
22/8/2024,233600,2676,46244,205098,260848,283952,56581,157774,10627,3738,13195,8605,33709
23/8/2024,228527,2799,45679,209914,263538,276761,60312,157302,11802,5148,17414,9393,36567
24/8/2024,165259,2697,41971,188168,207151,170855,51137,107217,11376,6161,15163,8130,24160
25/8/2024,151904,2897,43102,123771,166976,140539,45165,85267,11753,5130,15944,6797,23124
26/8/2024,223955,2635,43806,198966,250900,267069,54211,153411,10829,2801,12071,8379,33975
27/8/2024,233785,2689,40972,203016,260452,284023,55178,160178,8897,2243,10791,7915,33358
28/8/2024,235573,2634,46513,203051,265546,284092,55133,162007,9106,2489,10797,8330,33500
29/8/2024,232347,2689,45233,201717,261798,276108,54351,159455,10694,4625,14696,9358,33830
30/8/2024,231238,3111,49114,208483,274397,275060,60811,164465,12084,5487,19981,9453,39751
31/8/2024,234883,3813,45198,151077,223776,175854,61590,148762,11304,6475,18587,8794,29795
1/9/2024,149101,2853,45493,116430,167731,131669,39374,81744,11834,5835,18252,7641,25319
2/9/2024,219976,2763,45636,186296,247214,243045,48918,150129,11185,2817,13969,8537,34078
3/9/2024,230968,2962,43414,195168,262243,264268,49734,160244,9379,2889,11553,9025,34201
4/9/2024,236393,2929,46623,209439,269063,286793,55323,162720,8918,2720,11217,9165,33992
5/9/2024,234037,2944,44518,204667,263274,281002,55233,159983,10285,3295,13030,8929,33678
6/9/2024,233331,3861,45274,205926,262075,269408,58146,155021,11471,5141,16147,9702,35649
7/9/2024,172536,3240,38768,152736,204613,164817,54283,101319,11297,5897,15010,8303,23273
8/9/2024,165054,3387,47093,138454,172735,142798,48146,85123,11558,5225,17278,7000,24171
9/9/2024,232809,2962,46545,204112,256099,271762,55820,156714,10835,2493,13147,8127,34756
10/9/2024,233231,3118,46095,206941,266335,284576,56036,162028,9225,2926,11483,8042,34384
11/9/2024,249767,2759,46175,209305,272223,286563,55484,164509,10554,3067,12148,8154,34657
12/9/2024,247817,2867,43496,205705,262880,276742,53859,158647,11312,4762,16713,8384,35577
13/9/2024,240106,2989,45332,208120,258662,268945,56406,154901,13366,5821,22560,9517,42637
14/9/2024,184325,2198,40327,148318,199935,190399,53480,101642,12975,6918,21419,8556,31136
15/9/2024,185137,2859,48107,141572,204178,164844,60805,98607,12571,7107,18105,7579,29446
16/9/2024,167864,2348,39650,132111,196803,153319,56322,96879,12767,7519,20506,8546,29856
